LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Connecticut,5 to 11,1996,Number,333376
State,Connecticut,0 to 4,1996,Number,227483
State,Connecticut,5 to 11,1995,Number,328201
State,Connecticut,0 to 4,1995,Number,232364
State,Connecticut,12 to 14,1995,Number,126520
State,Connecticut,Total less than 18,1995,Number,808623
State,Connecticut,15 to 17,1995,Number,121538
State,Connecticut,15 to 17,1996,Number,123404
State,Connecticut,Total less than 18,1996,Number,811855
State,Connecticut,0 to 4,1995,Percent,0.29
State,Connecticut,0 to 4,1994,Percent,0.3
State,Connecticut,5 to 11,1994,Percent,0.4
State,Connecticut,12 to 14,1994,Percent,0.16
State,Connecticut,15 to 17,1994,Percent,0.15
State,Connecticut,Total less than 18,1994,Percent,1
State,Connecticut,12 to 14,1995,Percent,0.16
State,Connecticut,15 to 17,1995,Percent,0.15
State,Connecticut,5 to 11,1995,Percent,0.41
State,Connecticut,Total less than 18,1995,Percent,1
State,Connecticut,Total less than 18,1994,Number,801231
State,Connecticut,5 to 11,1994,Number,320070
State,Connecticut,0 to 4,1994,Number,237063
State,Connecticut,12 to 14,1994,Number,125056
State,Connecticut,15 to 17,1994,Number,119042
State,Connecticut,Total less than 18,1993,Number,790749
State,Connecticut,0 to 4,1993,Number,239747
State,Connecticut,5 to 11,1993,Number,312392
State,Connecticut,12 to 14,1993,Number,122248
State,Connecticut,15 to 17,1993,Number,116362
State,Connecticut,5 to 11,1992,Percent,0.39
State,Connecticut,0 to 4,1992,Percent,0.31
State,Connecticut,0 to 4,1993,Percent,0.3
State,Connecticut,15 to 17,1993,Percent,0.15
State,Connecticut,5 to 11,1993,Percent,0.4
State,Connecticut,12 to 14,1993,Percent,0.15
State,Connecticut,Total less than 18,1993,Percent,1
State,Connecticut,12 to 14,1992,Percent,0.15
State,Connecticut,15 to 17,1992,Percent,0.15
State,Connecticut,Total less than 18,1992,Percent,1
State,Connecticut,Total less than 18,1992,Number,777264
State,Connecticut,5 to 11,1992,Number,302948
State,Connecticut,0 to 4,1992,Number,239387
State,Connecticut,12 to 14,1992,Number,119201
State,Connecticut,15 to 17,1992,Number,115728
State,Connecticut,5 to 11,1991,Number,296732
State,Connecticut,12 to 14,1991,Number,116510
State,Connecticut,0 to 4,1991,Number,237670
State,Connecticut,15 to 17,1991,Number,115392
State,Connecticut,Total less than 18,1991,Number,766304
State,Connecticut,Total less than 18,1991,Percent,1
State,Connecticut,15 to 17,1991,Percent,0.15
State,Connecticut,12 to 14,1991,Percent,0.15
State,Connecticut,5 to 11,1991,Percent,0.39
State,Connecticut,0 to 4,1991,Percent,0.31
State,Connecticut,5 to 11,1990,Percent,0.38
State,Connecticut,12 to 14,1990,Percent,0.15
State,Connecticut,0 to 4,1990,Percent,0.31
State,Connecticut,15 to 17,1990,Percent,0.16
State,Connecticut,Total less than 18,1990,Percent,1
State,Connecticut,Total less than 18,1990,Number,752666
State,Connecticut,15 to 17,1990,Number,117376
State,Connecticut,12 to 14,1990,Number,113091
State,Connecticut,5 to 11,1990,Number,288511
State,Connecticut,0 to 4,1990,Number,233688
State,Delaware,0 to 4,1990,Number,50328
State,Delaware,5 to 11,1990,Number,65534
State,Delaware,12 to 14,1990,Number,25117
State,Delaware,15 to 17,1990,Number,24649
State,Delaware,Total less than 18,1990,Number,165628
State,Delaware,Total less than 18,1990,Percent,1
State,Delaware,15 to 17,1990,Percent,0.15
State,Delaware,0 to 4,1990,Percent,0.3
State,Delaware,12 to 14,1990,Percent,0.15
State,Delaware,5 to 11,1990,Percent,0.4
State,Delaware,0 to 4,1991,Percent,0.3
State,Delaware,5 to 11,1991,Percent,0.4
State,Delaware,12 to 14,1991,Percent,0.15
State,Delaware,15 to 17,1991,Percent,0.15
State,Delaware,Total less than 18,1991,Percent,1
State,Delaware,Total less than 18,1991,Number,169910
State,Delaware,15 to 17,1991,Number,24918
State,Delaware,12 to 14,1991,Number,26273
State,Delaware,0 to 4,1991,Number,51449
State,Delaware,5 to 11,1991,Number,67270
State,Delaware,15 to 17,1992,Number,25813
State,Delaware,12 to 14,1992,Number,27604
State,Delaware,0 to 4,1992,Number,52288
State,Delaware,5 to 11,1992,Number,68461
State,Delaware,Total less than 18,1992,Number,174166
State,Delaware,Total less than 18,1992,Percent,1
State,Delaware,15 to 17,1992,Percent,0.15
State,Delaware,12 to 14,1992,Percent,0.16
State,Delaware,5 to 11,1992,Percent,0.39
State,Delaware,Total less than 18,1993,Percent,1
State,Delaware,5 to 11,1993,Percent,0.39
State,Delaware,0 to 4,1993,Percent,0.3
State,Delaware,12 to 14,1993,Percent,0.16
State,Delaware,15 to 17,1993,Percent,0.15
State,Delaware,0 to 4,1992,Percent,0.3
State,Delaware,15 to 17,1993,Number,26446
State,Delaware,12 to 14,1993,Number,28620
State,Delaware,5 to 11,1993,Number,69461
State,Delaware,0 to 4,1993,Number,52389
State,Delaware,Total less than 18,1993,Number,176916
State,Delaware,15 to 17,1994,Number,27586
State,Delaware,12 to 14,1994,Number,29719
State,Delaware,0 to 4,1994,Number,52454
State,Delaware,5 to 11,1994,Number,71074
State,Delaware,Total less than 18,1994,Number,180833
State,Delaware,Total less than 18,1995,Percent,1
State,Delaware,15 to 17,1995,Percent,0.16
State,Delaware,5 to 11,1995,Percent,0.4
State,Delaware,12 to 14,1995,Percent,0.16
State,Delaware,Total less than 18,1994,Percent,1
State,Delaware,15 to 17,1994,Percent,0.15
State,Delaware,12 to 14,1994,Percent,0.16
State,Delaware,5 to 11,1994,Percent,0.39
State,Delaware,0 to 4,1994,Percent,0.29
State,Delaware,0 to 4,1995,Percent,0.28
State,Delaware,Total less than 18,1996,Number,184021
State,Delaware,15 to 17,1996,Number,29745
State,Delaware,15 to 17,1995,Number,28670
State,Delaware,Total less than 18,1995,Number,181735
State,Delaware,5 to 11,1995,Number,71957
State,Delaware,12 to 14,1995,Number,29760
State,Delaware,0 to 4,1995,Number,51348
State,Delaware,0 to 4,1996,Number,50504
State,Delaware,5 to 11,1996,Number,73673
State,Delaware,12 to 14,1996,Number,30099
State,Delaware,Total less than 18,1996,Percent,1
State,Delaware,15 to 17,1996,Percent,0.16
State,Delaware,5 to 11,1996,Percent,0.4
State,Delaware,12 to 14,1996,Percent,0.16
State,Delaware,Total less than 18,1997,Percent,1
State,Delaware,0 to 4,1997,Percent,0.27
State,Delaware,5 to 11,1997,Percent,0.4
State,Delaware,12 to 14,1997,Percent,0.16
State,Delaware,15 to 17,1997,Percent,0.16
State,Delaware,0 to 4,1996,Percent,0.27
State,Delaware,15 to 17,1997,Number,30696
State,Delaware,Total less than 18,1997,Number,186607
State,Delaware,5 to 11,1997,Number,75104
State,Delaware,12 to 14,1997,Number,30591
State,Delaware,0 to 4,1997,Number,50216
State,Delaware,Total less than 18,1998,Number,189302
State,Delaware,15 to 17,1998,Number,31122
State,Delaware,0 to 4,1998,Number,50472
State,Delaware,5 to 11,1998,Number,76441
State,Delaware,12 to 14,1998,Number,31267
State,Delaware,15 to 17,1998,Percent,0.16
State,Delaware,12 to 14,1998,Percent,0.17
State,Delaware,5 to 11,1998,Percent,0.4
State,Delaware,Total less than 18,1998,Percent,1
State,Delaware,0 to 4,1998,Percent,0.27
State,Delaware,0 to 4,1999,Percent,0.27
State,Delaware,12 to 14,1999,Percent,0.17
State,Delaware,5 to 11,1999,Percent,0.4
State,Delaware,15 to 17,1999,Percent,0.16
State,Delaware,Total less than 18,1999,Percent,1
State,Delaware,15 to 17,1999,Number,31613
State,Delaware,12 to 14,1999,Number,32075
State,Delaware,Total less than 18,1999,Number,192510
State,Delaware,0 to 4,1999,Number,51069
State,Delaware,5 to 11,1999,Number,77753
State,Delaware,Total less than 18,2000,Number,194914
State,Delaware,0 to 4,2000,Number,51542
State,Delaware,5 to 11,2000,Number,78490
State,Delaware,12 to 14,2000,Number,32715
State,Delaware,15 to 17,2000,Number,32167
State,Delaware,Total less than 18,2000,Percent,1
State,Delaware,0 to 4,2000,Percent,0.26
State,Delaware,5 to 11,2000,Percent,0.4
State,Delaware,12 to 14,2000,Percent,0.17
State,Delaware,15 to 17,2000,Percent,0.17
State,Delaware,Total less than 18,2001,Percent,1
State,Delaware,0 to 4,2001,Percent,0.26
State,Delaware,5 to 11,2001,Percent,0.4
State,Delaware,12 to 14,2001,Percent,0.17
State,Delaware,15 to 17,2001,Percent,0.17
State,Delaware,Total less than 18,2002,Number,196946
State,Delaware,0 to 4,2002,Number,52372
State,Delaware,5 to 11,2002,Number,76792
State,Delaware,12 to 14,2002,Number,34607
State,Delaware,15 to 17,2002,Number,33175
State,Delaware,Total less than 18,2001,Number,196038
State,Delaware,0 to 4,2001,Number,51699
State,Delaware,5 to 11,2001,Number,78098
State,Delaware,12 to 14,2001,Number,33377
State,Delaware,15 to 17,2001,Number,32864
State,Delaware,Total less than 18,2002,Percent,1
State,Delaware,0 to 4,2002,Percent,0.27
State,Delaware,5 to 11,2002,Percent,0.39
State,Delaware,12 to 14,2002,Percent,0.18
State,Delaware,15 to 17,2002,Percent,0.17
State,Delaware,Total less than 18,2003,Percent,1
State,Delaware,0 to 4,2003,Percent,0.27
State,Delaware,5 to 11,2003,Percent,0.38
State,Delaware,12 to 14,2003,Percent,0.18
State,Delaware,15 to 17,2003,Percent,0.17
State,Delaware,Total less than 18,2004,Number,199631
State,Delaware,0 to 4,2004,Number,53893
State,Delaware,5 to 11,2004,Number,75292
State,Delaware,12 to 14,2004,Number,36051
State,Delaware,15 to 17,2004,Number,34395
State,Delaware,Total less than 18,2003,Number,198045
State,Delaware,0 to 4,2003,Number,53020
State,Delaware,5 to 11,2003,Number,75745
State,Delaware,12 to 14,2003,Number,35603
State,Delaware,15 to 17,2003,Number,33677
State,Delaware,Total less than 18,2005,Percent,1
State,Delaware,0 to 4,2005,Percent,0.27
State,Delaware,5 to 11,2005,Percent,0.37
State,Delaware,12 to 14,2005,Percent,0.18
State,Delaware,15 to 17,2005,Percent,0.18
State,Delaware,Total less than 18,2004,Percent,1
State,Delaware,0 to 4,2004,Percent,0.27
State,Delaware,5 to 11,2004,Percent,0.38
State,Delaware,12 to 14,2004,Percent,0.18
State,Delaware,15 to 17,2004,Percent,0.17
State,Delaware,Total less than 18,2006,Number,203729
State,Delaware,0 to 4,2006,Number,55214
State,Delaware,5 to 11,2006,Number,75777
State,Delaware,12 to 14,2006,Number,35590
State,Delaware,15 to 17,2006,Number,37148
State,Delaware,Total less than 18,2005,Number,201988
State,Delaware,0 to 4,2005,Number,54816
State,Delaware,5 to 11,2005,Number,75180
State,Delaware,12 to 14,2005,Number,36003
State,Delaware,15 to 17,2005,Number,35989
State,Delaware,Total less than 18,2006,Percent,1
State,Delaware,0 to 4,2006,Percent,0.27
State,Delaware,5 to 11,2006,Percent,0.37
State,Delaware,12 to 14,2006,Percent,0.17
State,Delaware,15 to 17,2006,Percent,0.18
State,Delaware,Total less than 18,2007,Percent,1
State,Delaware,0 to 4,2007,Percent,0.27
State,Delaware,5 to 11,2007,Percent,0.37
State,Delaware,12 to 14,2007,Percent,0.17
State,Delaware,15 to 17,2007,Percent,0.18
State,Delaware,Total less than 18,2008,Number,206116
State,Delaware,0 to 4,2008,Number,56387
State,Delaware,5 to 11,2008,Number,77367
State,Delaware,12 to 14,2008,Number,34788
State,Delaware,15 to 17,2008,Number,37574
State,Delaware,Total less than 18,2007,Number,205155
State,Delaware,0 to 4,2007,Number,55997
State,Delaware,5 to 11,2007,Number,76402
State,Delaware,12 to 14,2007,Number,35172
State,Delaware,15 to 17,2007,Number,37584
State,Delaware,12 to 14,2013,Percent,0.17
State,Delaware,0 to 4,2013,Percent,0.27
State,Delaware,15 to 17,2013,Percent,0.17
State,Delaware,5 to 11,2013,Percent,0.39
State,Delaware,Total less than 18,2013,Percent,1
State,Delaware,Total less than 18,2008,Percent,1
State,Delaware,0 to 4,2008,Percent,0.27
State,Delaware,5 to 11,2008,Percent,0.38
State,Delaware,12 to 14,2008,Percent,0.17
State,Delaware,15 to 17,2008,Percent,0.18
State,Delaware,Total less than 18,2009,Number,206213
State,Delaware,0 to 4,2009,Number,56359
State,Delaware,5 to 11,2009,Number,78838
State,Delaware,12 to 14,2009,Number,34017
State,Delaware,15 to 17,2009,Number,36999
State,Delaware,0 to 4,2013,Number,55534
State,Delaware,Total less than 18,2013,Number,203583
State,Delaware,5 to 11,2013,Number,79289
State,Delaware,15 to 17,2013,Number,34255
State,Delaware,12 to 14,2013,Number,34505
State,Delaware,Total less than 18,2009,Percent,1
State,Delaware,0 to 4,2009,Percent,0.27
State,Delaware,5 to 11,2009,Percent,0.38
State,Delaware,12 to 14,2009,Percent,0.16
State,Delaware,15 to 17,2009,Percent,0.18
State,Delaware,0 to 4,2010,Percent,0.27
State,Delaware,12 to 14,2010,Percent,0.16
State,Delaware,15 to 17,2010,Percent,0.18
State,Delaware,Total less than 18,2010,Percent,1
State,Delaware,5 to 11,2010,Percent,0.39
State,Delaware,Total less than 18,2010,Number,205537
State,Delaware,5 to 11,2010,Number,79390
State,Delaware,15 to 17,2010,Number,36346
State,Delaware,12 to 14,2010,Number,33907
State,Delaware,0 to 4,2010,Number,55894
State,Delaware,5 to 11,2015,Number,79493
State,Delaware,15 to 17,2015,Number,35178
State,Delaware,12 to 14,2015,Number,34277
State,Delaware,0 to 4,2015,Number,55401
State,Delaware,Total less than 18,2015,Number,204349
State,Delaware,15 to 17,2015,Percent,0.17
State,Delaware,5 to 11,2015,Percent,0.39
State,Delaware,Total less than 18,2015,Percent,1
State,Delaware,0 to 4,2011,Percent,0.27
State,Delaware,12 to 14,2011,Percent,0.17
State,Delaware,15 to 17,2011,Percent,0.17
State,Delaware,5 to 11,2011,Percent,0.39
State,Delaware,Total less than 18,2011,Percent,1
State,Delaware,12 to 14,2015,Percent,0.17
State,Delaware,0 to 4,2015,Percent,0.27
State,Delaware,12 to 14,2011,Number,34052
State,Delaware,0 to 4,2011,Number,55914
State,Delaware,5 to 11,2011,Number,79458
State,Delaware,15 to 17,2011,Number,35497
State,Delaware,Total less than 18,2011,Number,204921
State,Delaware,15 to 17,2012,Number,34648
State,Delaware,12 to 14,2012,Number,34554
State,Delaware,Total less than 18,2012,Number,204495
State,Delaware,0 to 4,2012,Number,55989
State,Delaware,5 to 11,2012,Number,79304
State,Delaware,5 to 11,2012,Percent,0.39
State,Delaware,Total less than 18,2012,Percent,1
State,Delaware,15 to 17,2012,Percent,0.17
State,Delaware,12 to 14,2012,Percent,0.17
State,Delaware,0 to 4,2012,Percent,0.27
State,Delaware,12 to 14,2014,Percent,0.17
State,Delaware,0 to 4,2014,Percent,0.27
State,Delaware,15 to 17,2014,Percent,0.17
State,Delaware,Total less than 18,2014,Percent,1
State,Delaware,5 to 11,2014,Percent,0.39
State,Delaware,Total less than 18,2016,Percent,1
State,Delaware,5 to 11,2016,Percent,0.39
State,Delaware,5 to 11,2016,Number,79672
State,Delaware,Total less than 18,2016,Number,204439
State,Delaware,Total less than 18,2014,Number,203728
State,Delaware,5 to 11,2014,Number,79404
State,Delaware,15 to 17,2014,Number,34531
State,Delaware,12 to 14,2014,Number,34379
State,Delaware,0 to 4,2014,Number,55414
State,Delaware,15 to 17,2016,Number,35129
State,Delaware,12 to 14,2016,Number,34451
State,Delaware,0 to 4,2016,Number,55187
State,Delaware,Total less than 18,2017,Number,204484
State,Delaware,5 to 11,2017,Number,79683
State,Delaware,15 to 17,2017,Number,35217
State,Delaware,12 to 14,2017,Number,34592
State,Delaware,0 to 4,2017,Number,54992
State,Delaware,12 to 14,2016,Percent,0.17
State,Delaware,15 to 17,2016,Percent,0.17
State,Delaware,0 to 4,2016,Percent,0.27
State,Delaware,0 to 4,2017,Percent,0.27
State,Delaware,15 to 17,2017,Percent,0.17
State,Delaware,12 to 14,2017,Percent,0.17
State,Delaware,5 to 11,2017,Percent,0.39
State,Delaware,Total less than 18,2017,Percent,1
City,District of Columbia,5 to 11,2017,Percent,0.39
City,District of Columbia,Total less than 18,2017,Percent,1
City,District of Columbia,12 to 14,2017,Percent,0.13
City,District of Columbia,15 to 17,2017,Percent,0.13
City,District of Columbia,0 to 4,2017,Percent,0.36
City,District of Columbia,0 to 4,2016,Percent,0.37
City,District of Columbia,12 to 14,2016,Percent,0.13
City,District of Columbia,0 to 4,2017,Number,45035
City,District of Columbia,12 to 14,2017,Number,15782
City,District of Columbia,15 to 17,2017,Number,15731
City,District of Columbia,5 to 11,2017,Number,47944
City,District of Columbia,Total less than 18,2017,Number,124492
City,District of Columbia,0 to 4,2016,Number,44465
City,District of Columbia,12 to 14,2016,Number,15344
City,District of Columbia,15 to 17,2016,Number,15730
City,District of Columbia,0 to 4,2014,Number,42833
City,District of Columbia,12 to 14,2014,Number,15400
City,District of Columbia,15 to 17,2014,Number,15449
City,District of Columbia,5 to 11,2014,Number,41372
City,District of Columbia,Total less than 18,2014,Number,115054
City,District of Columbia,Total less than 18,2016,Number,120911
City,District of Columbia,5 to 11,2016,Number,45372
City,District of Columbia,5 to 11,2016,Percent,0.38
City,District of Columbia,15 to 17,2016,Percent,0.13
City,District of Columbia,Total less than 18,2016,Percent,1
City,District of Columbia,5 to 11,2014,Percent,0.36
City,District of Columbia,Total less than 18,2014,Percent,1
City,District of Columbia,15 to 17,2014,Percent,0.13
